idx,x,y,w,h
1646,6.199361769493189,44413.25536062378,0.010499765881067583,7734.892787524366
1647,6.696350687863721,44413.25536062378,0.011749738009766105,7984.405458089668
1648,8.192817320341591,44413.25536062378,0.008499810475149949,16717.348927875242
1649,10.844508194162636,44413.25536062378,0.012749715712724922,21208.57699805068
1650,10.888257218667084,44413.25536062378,0.031749292068942454,18713.45029239766
1651,11.020754264309128,44413.25536062378,0.008999799326629357,11727.0955165692
1652,0.9989777252558586,44662.76803118908,0.012499721286985219,6986.354775828459
1653,1.1427245200561886,44662.76803118908,0.009249793752369062,8233.91812865497
1654,1.4754671007157352,44662.76803118908,0.010999754732546992,12974.658869395711
1655,2.1829513255590984,44662.76803118908,0.022749492742313096,13473.684210526315
1656,2.6074418604651166,44662.76803118908,0.029499342237285113,31438.59649122807
1657,2.838436709848603,44662.76803118908,0.0114997435840264,8732.943469785574
1658,5.835619880041919,44662.76803118908,0.010249771455327879,11228.070175438595
1659,8.047820553412564,44662.76803118908,0.012999710138464626,8483.430799220272
1660,8.43056201922005,44662.76803118908,0.019249570781957236,15220.27290448343
1661,8.80180374144351,44662.76803118908,0.014749671118642557,12725.146198830409
1662,8.861052420343821,44662.76803118908,0.02699939797988807,14721.247563352827
1663,10.369268790831457,44662.76803118908,0.00799982162367054,11477.582846003897
1664,10.968255434903789,44662.76803118908,0.014499676692902853,6237.8167641325535
1665,11.150501371268033,44662.76803118908,0.009999777029588174,13473.684210526315
1666,1.9387067716114073,44912.28070175438,0.020749537336395462,16467.83625730994
1667,2.206450801578631,44912.28070175438,0.009499788178108766,13473.684210526315
1668,3.8956631363018133,44912.28070175438,0.009999777029588174,7235.867446393761
1669,4.144907578764299,44912.28070175438,0.016499632098820487,26198.830409356724
1670,6.352358358045888,44912.28070175438,0.008249816049410243,7485.380116959064
1671,6.647851769270218,44912.28070175438,0.04949889629646146,44662.76803118908
1672,8.613807933287253,44912.28070175438,0.022499498316573392,20460.038986354775
1673,9.349041539387724,44912.28070175438,0.012249726861245513,13473.684210526315
1674,9.465538941782427,44912.28070175438,0.008249816049410243,11727.0955165692
1675,9.79978148899641,44912.28070175438,0.020499542910655758,16966.861598440544
1676,10.302770273584697,44912.28070175438,0.016499632098820487,11228.070175438595
1677,10.391268300296552,44912.28070175438,0.008499810475149949,10729.044834307992
1678,11.139501616535487,44912.28070175438,0.010499765881067583,15469.785575048732
1679,1.199973243550581,45161.793372319684,0.011249749158286696,11727.0955165692
1680,4.21090610715958,45161.793372319684,0.020749537336395462,22206.62768031189
1681,6.315109188610672,45161.793372319684,0.01674962652456019,31937.621832358673
1682,6.43510651296573,45161.793372319684,0.04749894089054383,26947.36842105263
1683,8.030070949185044,45161.793372319684,0.012499721286985219,13473.684210526315
1684,10.983005106022432,45161.793372319684,0.008749804900889653,7984.405458089668
1685,1.0262271176614863,45411.306042884986,0.008749804900889653,12974.658869395711
1686,1.0877257463934538,45411.306042884986,0.01674962652456019,13972.709551656919
1687,2.876685856986778,45411.306042884986,0.03549920845503802,16467.83625730994
1688,3.3149260853084797,45411.306042884986,0.017999598653258713,22456.14035087719
1689,4.855641731142278,45411.306042884986,0.013999687841423445,8982.456140350876
1690,6.905096033356374,45411.306042884986,0.007499832772191131,9730.994152046784
1691,9.478538651920891,45411.306042884986,0.009499788178108766,7235.867446393761
1692,10.459016789672011,45411.306042884986,0.009499788178108766,11976.608187134501
1693,11.121252023456488,45411.306042884986,0.008249816049410243,12475.633528265107
1694,2.371947111418315,45660.81871345029,0.020999531762135166,12725.146198830409
1695,4.579647885125644,45660.81871345029,0.028499364534326298,20210.526315789473
1696,4.868141452429263,45660.81871345029,0.012749715712724922,19711.50097465887
1697,7.200589444580705,45660.81871345029,0.02524943699971014,10978.557504873294
1698,8.381063122923589,45660.81871345029,0.010499765881067583,11477.582846003897
1699,9.662784543691053,45660.81871345029,0.030749314365983636,39922.02729044834
1700,0.0229994871680528,45910.33138401559,0.018249593078998417,17465.886939571148
1701,1.117975071907958,45910.33138401559,0.0229994871680528,20210.526315789473
1702,1.713961782871413,45910.33138401559,0.016249637673080783,23204.678362573097
1703,1.8547086445628667,45910.33138401559,0.02349947601953221,21957.115009746587
1704,2.05470418515463,45910.33138401559,0.0069998439207117225,8233.91812865497
1705,3.918412629044126,45910.33138401559,0.010499765881067583,11228.070175438595
1706,4.047909741577293,45910.33138401559,0.010499765881067583,9231.968810916178
1707,6.024365671475396,45910.33138401559,0.010249771455327879,8732.943469785574
1708,7.8635746616424,45910.33138401559,0.016999620950299898,12725.146198830409
1709,11.200000267564494,45910.33138401559,0.00799982162367054,9231.968810916178
1710,0.44549006666815316,46159.84405458089,0.008999799326629357,9730.994152046784
1711,0.9467288902762604,46159.84405458089,0.020749537336395462,11727.0955165692
1712,4.238155499565208,46159.84405458089,0.008749804900889653,7235.867446393761
1713,4.82014252268724,46159.84405458089,0.02174951503935428,15968.810916179336
1714,7.065092465829785,46159.84405458089,0.012499721286985219,13723.196881091617
1715,7.930073178889162,46159.84405458089,0.01949956520769694,11976.608187134501
1716,8.182317554460523,46159.84405458089,0.012499721286985219,18214.424951267054
1717,8.213816852103726,46159.84405458089,0.020749537336395462,18962.962962962964
1718,9.852780307253228,46159.84405458089,0.014749671118642557,11477.582846003897
1719,10.149023701754778,46159.84405458089,0.008999799326629357,9481.481481481482
1720,10.158523489932886,46159.84405458089,0.008749804900889653,10479.53216374269
1721,10.41726772057348,46159.84405458089,0.008999799326629357,9730.994152046784
1722,10.759510089411137,46159.84405458089,0.010999754732546992,9730.994152046784
1723,1.7462110637918349,46409.356725146194,0.015749648821601375,11228.070175438595
1724,3.302176369595755,46409.356725146194,0.01199973243550581,13972.709551656919
1725,3.8184148587482443,46409.356725146194,0.012749715712724922,18214.424951267054
1726,4.794393096836051,46409.356725146194,0.014249682267163149,13972.709551656919
1727,5.434128832303954,46409.356725146194,0.010249771455327879,8982.456140350876
1728,6.981594327632724,46409.356725146194,0.012749715712724922,7734.892787524366
1729,7.073592276304935,46409.356725146194,0.021999509465093985,30440.54580896686
1730,8.98154973355036,46409.356725146194,0.015749648821601375,28444.44444444444
1731,9.573036544850499,46409.356725146194,0.015749648821601375,24452.24171539961
1732,10.720510958995742,46409.356725146194,0.01674962652456019,9231.968810916178
1733,0.0802482106624451,46658.869395711496,0.02349947601953221,19961.01364522417
1734,0.7767326807732614,46658.869395711496,0.01199973243550581,22955.165692007795
1735,1.2309725523423043,46658.869395711496,0.014249682267163149,23204.678362573097
1736,1.3289703672322684,46658.869395711496,0.020749537336395462,27196.88109161793
1737,3.9509119043902876,46658.869395711496,0.01599964324734108,14471.734892787523
1738,4.771643604093737,46658.869395711496,0.010499765881067583,7984.405458089668
1739,5.229383397623136,46658.869395711496,0.008999799326629357,12974.658869395711
1740,7.250838324154385,46658.869395711496,0.012749715712724922,6986.354775828459
1741,8.092819550045709,46658.869395711496,0.016499632098820487,19961.01364522417
1742,10.002276973845571,46658.869395711496,0.01549965439586167,13972.709551656919
1743,1.7009620727329484,46908.3820662768,0.010499765881067583,6237.8167641325535
1744,2.5566929920399564,46908.3820662768,0.012999710138464626,15469.785575048732
1745,3.7651660460656875,46908.3820662768,0.008249816049410243,11477.582846003897
1746,5.869869116368259,46908.3820662768,0.012749715712724922,11477.582846003897
1747,5.9028683805658995,46908.3820662768,0.013499698989944036,11228.070175438595
1748,6.795848469308123,46908.3820662768,0.01599964324734108,18214.424951267054
1749,8.466561216526568,46908.3820662768,0.014249682267163149,24951.267056530214
1750,8.519310040357645,46908.3820662768,0.021499520613614573,22705.653021442493
1751,8.724055475038464,46908.3820662768,0.012999710138464626,13723.196881091617
1752,10.253771366139715,46908.3820662768,0.01599964324734108,16218.323586744638
1753,1.4339680260429442,47157.8947368421,0.012499721286985219,11976.608187134501
1754,2.2634495306472835,47157.8947368421,0.021499520613614573,17465.886939571148
1755,2.424195946397913,47157.8947368421,0.007249838346451426,9231.968810916178
1756,3.8549140449062413,47157.8947368421,0.026499409128408664,19212.475633528265
1757,4.078409061517537,47157.8947368421,0.006499855069232313,10729.044834307992
1758,4.161907199714598,47157.8947368421,0.027749381257107183,26198.830409356724
1759,5.73362215434012,47157.8947368421,0.031749292068942454,22955.165692007795
1760,6.407107137282883,47157.8947368421,0.014499676692902853,19711.50097465887
1761,7.3790854645588535,47157.8947368421,0.010249771455327879,6986.354775828459
1762,9.738032865838704,47157.8947368421,0.025499431425449845,14222.22222222222
1763,0.0,47407.4074074074,0.006249860643492609,17216.374269005846
1764,3.5984197640973044,47407.4074074074,0.008999799326629357,17465.886939571148
1765,4.157907288902763,47407.4074074074,0.0069998439207117225,7485.380116959064
1766,4.558898347789249,47407.4074074074,0.008499810475149949,8732.943469785574
1767,5.162134897099155,47407.4074074074,0.01549965439586167,18214.424951267054
1768,5.26788253918705,47407.4074074074,0.018999576356217532,32436.647173489277
1769,6.429106646747977,47407.4074074074,0.010999754732546992,8233.91812865497
1770,6.789098619813151,47407.4074074074,0.016249637673080783,6487.3294346978555
1771,8.730055341256216,47407.4074074074,0.018999576356217532,32436.647173489277
1772,8.825803206314523,47407.4074074074,0.016999620950299898,12725.146198830409
1773,10.627263038194833,47407.4074074074,0.009249793752369062,6736.8421052631575
1774,0.0069998439207117225,47656.9200779727,0.0114997435840264,7235.867446393761
1775,0.2909935115610159,47656.9200779727,0.012499721286985219,8233.91812865497
1776,0.8492310642377757,47656.9200779727,0.008999799326629357,6986.354775828459
1777,1.7832102388013111,47656.9200779727,0.018499587504738124,13224.171539961013
1778,2.284949051260898,47656.9200779727,0.0172496153760396,14222.22222222222
1779,2.980683538094495,47656.9200779727,0.00974978260384847,10729.044834307992
1780,3.545670940266227,47656.9200779727,0.009249793752369062,8982.456140350876
1781,3.7769157840754537,47656.9200779727,0.015749648821601375,22206.62768031189
1782,3.8851633704207456,47656.9200779727,0.01549965439586167,15220.27290448343
1783,4.061909429418717,47656.9200779727,0.007749827197930835,10729.044834307992
1784,5.338880956097126,47656.9200779727,0.0229994871680528,16218.323586744638
1785,7.082842070057304,47656.9200779727,0.02224950389083369,12725.146198830409
1786,7.663579121050637,47656.9200779727,0.025999420276929253,37426.90058479532
1787,9.204294766884436,47656.9200779727,0.014499676692902853,8732.943469785574
1788,9.439539521505496,47656.9200779727,0.012749715712724922,12974.658869395711
1789,1.842458917701621,47906.432748538005,0.01199973243550581,16218.323586744638
1790,3.3701748533969544,47906.432748538005,0.00974978260384847,6986.354775828459
1791,3.583670092978662,47906.432748538005,0.015749648821601375,11228.070175438595
1792,4.9766390332002945,47906.432748538005,0.008249816049410243,10230.019493177388
1793,5.983616580079824,47906.432748538005,0.028499364534326298,25949.317738791422
1794,9.287792905081496,47906.432748538005,0.012749715712724922,8233.91812865497
1795,0.19899556288880468,48155.945419103315,0.010999754732546992,16717.348927875242
1796,0.33649249704564205,48155.945419103315,0.019999554059176347,16717.348927875242
1797,3.01043287475752,48155.945419103315,0.028999353385805705,23204.678362573097
1798,3.1924288166960246,48155.945419103315,0.013999687841423445,10479.53216374269
1799,3.7886655220852195,48155.945419103315,0.030249325514504228,19711.50097465887
1800,6.17261236593904,48155.945419103315,0.026249414702668956,33185.18518518518
1801,6.275860063769538,48155.945419103315,0.009249793752369062,7235.867446393761
1802,7.461333630627216,48155.945419103315,0.010999754732546992,13972.709551656919
1803,7.91532350777052,48155.945419103315,0.006249860643492609,12974.658869395711
1804,8.408062520903476,48155.945419103315,0.014999665544382262,10978.557504873294
1805,9.380040848179448,48155.945419103315,0.016499632098820487,7984.405458089668
1806,0.3844914267876653,48405.45808966862,0.011249749158286696,9231.968810916178
1807,6.57010350286517,48405.45808966862,0.024249459296751322,27695.906432748536
1808,7.562581373051796,48405.45808966862,0.010499765881067583,12475.633528265107
1809,8.325064371557895,48405.45808966862,0.01774960422751901,29192.982456140347
1810,9.401040379941582,48405.45808966862,0.011749738009766105,12725.146198830409
1811,9.983527391915093,48405.45808966862,0.007749827197930835,7485.380116959064
1812,10.274770897901849,48405.45808966862,0.012499721286985219,11477.582846003897
1813,0.798232201386876,48654.97076023392,0.014249682267163149,6237.8167641325535
1814,2.060704051372383,48654.97076023392,0.027749381257107183,20460.038986354775
1815,2.219700506142835,48654.97076023392,0.025499431425449845,33185.18518518518
1816,2.498444290842605,48654.97076023392,0.011749738009766105,8732.943469785574
1817,3.9069128854600996,48654.97076023392,0.010249771455327879,8732.943469785574
1818,5.329131173493278,48654.97076023392,0.007749827197930835,8233.91812865497
1819,5.966616959129524,48654.97076023392,0.016499632098820487,13972.709551656919
1820,6.518854645588531,48654.97076023392,0.01199973243550581,23454.1910331384
1821,6.811848112555465,48654.97076023392,0.018999576356217532,17715.39961013645
1822,0.06999843920711722,48904.48343079922,0.010999754732546992,19711.50097465887
1823,0.8077319895649848,48904.48343079922,0.045748979910365896,36927.87524366471
1824,1.0159773462061585,48904.48343079922,0.007499832772191131,11976.608187134501
1825,1.6387134607237621,48904.48343079922,0.009499788178108766,8982.456140350876
1826,1.9597063033735425,48904.48343079922,0.010499765881067583,9980.506822612086
1827,2.571442663158599,48904.48343079922,0.02974933666302482,29442.495126705653
1828,6.869096836049857,48904.48343079922,0.007749827197930835,8982.456140350876
1829,7.179839907244309,48904.48343079922,0.014499676692902853,22456.14035087719
1830,7.8473250239693195,48904.48343079922,0.013499698989944036,14222.22222222222
1831,8.716305647840532,48904.48343079922,0.012999710138464626,17964.912280701752
1832,0.9164795647617562,49153.99610136452,0.013249704564204332,9231.968810916178
1833,2.1372023456487326,49153.99610136452,0.008249816049410243,10729.044834307992
1834,6.994344043345449,49153.99610136452,0.012999710138464626,23204.678362573097
1835,7.224338915025976,49153.99610136452,0.010249771455327879,11727.0955165692
1836,7.430834310686972,49153.99610136452,0.015749648821601375,14471.734892787523
1837,8.451561550982186,49153.99610136452,0.00974978260384847,11727.0955165692
1838,8.690056233137863,49153.99610136452,0.008999799326629357,11727.0955165692
1839,10.292520502129369,49153.99610136452,0.012999710138464626,5738.791423001949
1840,10.930756271042833,49153.99610136452,0.020749537336395462,15968.810916179336
1841,11.056253472764165,49153.99610136452,0.012499721286985219,9481.481481481482
1842,0.788982407634507,49403.508771929824,0.007749827197930835,9730.994152046784
1843,1.1634740573925841,49403.508771929824,0.012499721286985219,21957.115009746587
1844,2.7436888224932554,49403.508771929824,0.021999509465093985,24202.72904483431
1845,3.3939243238422265,49403.508771929824,0.014749671118642557,26448.343079922026
1846,3.6399188387700954,49403.508771929824,0.018249593078998417,12974.658869395711
1847,5.392379763205423,49403.508771929824,0.018249593078998417,22955.165692007795
1848,6.37560783963968,49403.508771929824,0.012999710138464626,16717.348927875242
1849,6.600602822805414,49403.508771929824,0.012249726861245513,14471.734892787523
1850,7.79607616669268,49403.508771929824,0.0229994871680528,17715.39961013645
1851,7.92307333496845,49403.508771929824,0.008249816049410243,11727.0955165692
1852,8.577308747129257,49403.508771929824,0.011749738009766105,10978.557504873294
1853,8.885801868492052,49403.508771929824,0.008499810475149949,9231.968810916178
1854,10.077025307141744,49403.508771929824,0.018249593078998417,17465.886939571148
1855,1.0057275747508307,49653.02144249513,0.008749804900889653,7235.867446393761
1856,4.539898771433031,49653.02144249513,0.022499498316573392,15968.810916179336
1857,8.458311400477157,49653.02144249513,0.010499765881067583,9980.506822612086
1858,10.093024950389085,49653.02144249513,0.01199973243550581,11727.0955165692
1859,1.7024620392873866,49902.53411306043,0.015249659970121966,8483.430799220272
1860,4.039159936676404,49902.53411306043,0.009999777029588174,9231.968810916178
1861,5.201634016366029,49902.53411306043,0.01199973243550581,13473.684210526315
1862,5.634374367321457,49902.53411306043,0.010749760306807287,9730.994152046784
1863,6.262110370353854,49902.53411306043,0.015749648821601375,8483.430799220272
1864,7.256838190372138,49902.53411306043,0.012499721286985219,7485.380116959064
1865,7.265088006421548,49902.53411306043,0.018249593078998417,7485.380116959064
1866,7.877324355058084,49902.53411306043,0.029999331088764524,17216.374269005846
1867,8.192067337064373,49902.53411306043,0.026749403554148368,23703.7037037037
1868,8.758054716939062,49902.53411306043,0.010499765881067583,8483.430799220272
1869,8.937800709045911,49902.53411306043,0.010749760306807287,11477.582846003897
1870,10.342769381703048,49902.53411306043,0.012499721286985219,20709.551656920077
1871,0.8797303841780196,50152.04678362573,0.014499676692902853,18962.962962962964
1872,1.8024598095832685,50152.04678362573,0.010499765881067583,15220.27290448343
1873,3.1426799259738236,50152.04678362573,0.02124952618787487,11976.608187134501
1874,4.811142723360611,50152.04678362573,0.011749738009766105,10479.53216374269
1875,7.620830074249148,50152.04678362573,0.015749648821601375,11727.0955165692
1876,8.352313763963522,50152.04678362573,0.011249749158286696,6736.8421052631575
1877,8.644057258801757,50152.04678362573,0.013249704564204332,11727.0955165692
1878,9.22504430422083,50152.04678362573,0.013249704564204332,6487.3294346978555
1879,9.909029053044662,50152.04678362573,0.014999665544382262,17216.374269005846
1880,9.923528729737564,50152.04678362573,0.011249749158286696,11976.608187134501
1881,0.595236727686236,50401.55945419103,0.01199973243550581,11727.0955165692
1882,1.9702060692546102,50401.55945419103,0.032499275346161566,16467.83625730994
1883,2.8524363976900267,50401.55945419103,0.029999331088764524,30690.058479532163
1884,3.5206714976922564,50401.55945419103,0.02574942585118955,42417.15399610136
1885,4.304904011237709,50401.55945419103,0.01599964324734108,20709.551656920077
1886,4.380652322236839,50401.55945419103,0.010749760306807287,6237.8167641325535
1887,5.264382617226694,50401.55945419103,0.01199973243550581,15968.810916179336
1888,7.4723333853597635,50401.55945419103,0.006749849494972018,6986.354775828459
1889,7.775826618207764,50401.55945419103,0.014249682267163149,14222.22222222222
1890,8.148068318134184,50401.55945419103,0.020749537336395462,26448.343079922026
1891,8.274065508706995,50401.55945419103,0.007749827197930835,10479.53216374269
1892,10.683511783986265,50401.55945419103,0.018749581930477828,12226.120857699805
1893,0.519238422261366,50651.072124756334,0.0172496153760396,22705.653021442493
1894,0.9632285223750809,50651.072124756334,0.012249726861245513,10230.019493177388
1895,1.5262159691408952,50651.072124756334,0.010999754732546992,15469.785575048732
1896,2.7181893910678054,50651.072124756334,0.01674962652456019,23703.7037037037
1897,3.270677071952552,50651.072124756334,0.010249771455327879,22456.14035087719
1898,6.034615442930724,50651.072124756334,0.014499676692902853,23953.216374269003
1899,6.058864902227475,50651.072124756334,0.013499698989944036,16218.323586744638
1900,0.17374612588909452,50900.584795321636,0.018999576356217532,11976.608187134501
1901,1.5954644250707932,50900.584795321636,0.0172496153760396,13972.709551656919
1902,2.355197484893755,50900.584795321636,0.019249570781957236,21458.089668615983
1903,3.93216232245981,50900.584795321636,0.013249704564204332,10230.019493177388
1904,5.516876987223796,50900.584795321636,0.012999710138464626,13224.171539961013
1905,5.582375526767598,50900.584795321636,0.008249816049410243,8483.430799220272
1906,6.156362728265959,50900.584795321636,0.01199973243550581,8483.430799220272
1907,7.103841601819439,50900.584795321636,0.012249726861245513,15719.298245614034
1908,9.165545630894782,50900.584795321636,0.00974978260384847,8982.456140350876
1909,10.585513969096302,50900.584795321636,0.008499810475149949,6487.3294346978555
1910,10.973005328992844,50900.584795321636,0.014249682267163149,10978.557504873294
1911,0.12774715155298894,51150.09746588694,0.012499721286985219,11477.582846003897
1912,3.104180784409909,51150.09746588694,0.009249793752369062,15220.27290448343
1913,3.207178487814667,51150.09746588694,0.014499676692902853,18962.962962962964
1914,3.4371733594951954,51150.09746588694,0.03724916943521595,24452.24171539961
1915,4.990388726615978,51150.09746588694,0.01374969341568374,16717.348927875242
1916,6.078114473009432,51150.09746588694,0.010999754732546992,6736.8421052631575
1917,8.795553880800018,51150.09746588694,0.007249838346451426,13723.196881091617
1918,9.0655478605989,51150.09746588694,0.012749715712724922,11976.608187134501
1919,9.77428205757096,51150.09746588694,0.026249414702668956,27695.906432748536
1920,10.763260005797232,51150.09746588694,0.012749715712724922,16467.83625730994
1921,0.30574318267965844,51399.61013645224,0.010499765881067583,8233.91812865497
1922,1.3494699101429242,51399.61013645224,0.008999799326629357,11477.582846003897
1923,3.3311757229815604,51399.61013645224,0.011249749158286696,8233.91812865497
1924,4.419401458226494,51399.61013645224,0.010499765881067583,11228.070175438595
1925,5.755371669379474,51399.61013645224,0.032499275346161566,31937.621832358673
1926,6.501355035786752,51399.61013645224,0.008999799326629357,11477.582846003897
1927,8.00807143971995,51399.61013645224,0.018749581930477828,20959.06432748538
1928,8.909801333363063,51399.61013645224,0.020749537336395462,13972.709551656919
1929,9.244793863854268,51399.61013645224,0.014249682267163149,5988.304093567251
1930,9.255293629735334,51399.61013645224,0.009499788178108766,11477.582846003897
1931,10.954755735913846,51399.61013645224,0.01599964324734108,14471.734892787523
1932,0.2169951615420634,51649.12280701754,0.024999442573970437,17964.912280701752
1933,0.27774380699681156,51649.12280701754,0.01374969341568374,12725.146198830409
1934,0.3259927311645745,51649.12280701754,0.012499721286985219,17216.374269005846
1935,1.732711364801891,51649.12280701754,0.01374969341568374,11228.070175438595
1936,1.812959575464336,51649.12280701754,0.018999576356217532,21208.57699805068
1937,2.692939954068095,51649.12280701754,0.018249593078998417,9980.506822612086
1938,4.241405427099824,51649.12280701754,0.007249838346451426,8982.456140350876
1939,4.433651140493657,51649.12280701754,0.0172496153760396,11727.0955165692
1940,9.537287341969721,51649.12280701754,0.011749738009766105,10978.557504873294
1941,10.35951900822761,51649.12280701754,0.021999509465093985,30939.571150097465
1942,10.674011995808158,51649.12280701754,0.010499765881067583,7485.380116959064
1943,10.854007982340745,51649.12280701754,0.0172496153760396,12725.146198830409
1944,0.5732372182211422,51898.635477582844,0.020999531762135166,23703.7037037037
1945,1.1827236281745412,51898.635477582844,0.00974978260384847,11727.0955165692
1946,1.3599696760239917,51898.635477582844,0.004749894089054383,11976.608187134501
1947,3.5766702490579503,51898.635477582844,0.008499810475149949,10230.019493177388
1948,6.368358001293229,51898.635477582844,0.007499832772191131,9980.506822612086
1949,7.054342705522978,51898.635477582844,0.005499877366273496,9231.968810916178
1950,7.323586702044639,51898.635477582844,0.0057498717920132,11228.070175438595
1951,7.334086467925707,51898.635477582844,0.008749804900889653,6736.8421052631575
1952,10.601763606769383,51898.635477582844,0.013249704564204332,10479.53216374269
1953,2.0972032375303797,52148.148148148146,0.012499721286985219,18713.45029239766
1954,3.4789224285937257,52148.148148148146,0.013249704564204332,15220.27290448343
1955,4.686895493767977,52148.148148148146,0.025499431425449845,22456.14035087719
1956,6.563353653370198,52148.148148148146,0.007499832772191131,10479.53216374269
1957,6.940345247385673,52148.148148148146,0.016999620950299898,17964.912280701752
1958,7.828825436464582,52148.148148148146,0.018749581930477828,9730.994152046784
1959,8.172817766282416,52148.148148148146,0.010499765881067583,6986.354775828459
1960,8.31231465584517,52148.148148148146,0.014999665544382262,19212.475633528265
1961,9.194544984280586,52148.148148148146,0.01199973243550581,4491.228070175438
1962,10.91700657762715,52148.148148148146,0.018249593078998417,18962.962962962964
1963,11.091752681219203,52148.148148148146,0.019249570781957236,14222.22222222222
1964,1.1934733884813487,52397.66081871345,0.00974978260384847,25450.292397660818
1965,2.1929511025886868,52397.66081871345,0.012249726861245513,14721.247563352827
1966,2.787937835849183,52397.66081871345,0.014749671118642557,16218.323586744638
1967,4.883891101250865,52397.66081871345,0.010749760306807287,10230.019493177388
1968,6.332358803986711,52397.66081871345,0.0172496153760396,21458.089668615983
1969,7.373085598341101,52397.66081871345,0.007249838346451426,9481.481481481482
1970,8.656806974514483,52397.66081871345,0.012749715712724922,16966.861598440544
1971,9.092547258578787,52397.66081871345,0.008499810475149949,7984.405458089668
1972,10.067275524537894,52397.66081871345,0.008999799326629357,10978.557504873294
1973,10.835258400410266,52397.66081871345,0.007499832772191131,13972.709551656919
1974,11.159251176168922,52397.66081871345,0.01199973243550581,6736.8421052631575
1975,11.180500702356799,52397.66081871345,0.012499721286985219,10230.019493177388
1976,1.3079708354701332,52647.17348927875,0.013499698989944036,17216.374269005846
1977,1.374969341568374,52647.17348927875,0.011749738009766105,12974.658869395711
1978,2.9144350152734733,52647.17348927875,0.015249659970121966,7984.405458089668
1979,3.3796746415750634,52647.17348927875,0.0114997435840264,14471.734892787523
1980,4.444400900800464,52647.17348927875,0.020249548484916054,13723.196881091617
1981,5.135885482396486,52647.17348927875,0.010249771455327879,10230.019493177388
1982,6.681351022319339,52647.17348927875,0.009499788178108766,6986.354775828459
1983,6.786848669981494,52647.17348927875,0.009999777029588174,8483.430799220272
1984,7.690828513456265,52647.17348927875,0.006499855069232313,9980.506822612086
1985,8.04207068162055,52647.17348927875,0.006749849494972018,9980.506822612086
1986,9.480538607326809,52647.17348927875,0.01674962652456019,28444.44444444444
1987,10.103774710695891,52647.17348927875,0.008999799326629357,8732.943469785574
1988,1.565965082833508,52896.68615984405,0.014249682267163149,16717.348927875242
1989,2.0259548261945644,52896.68615984405,0.022499498316573392,15968.810916179336
1990,2.167451671163237,52896.68615984405,0.01199973243550581,19461.988304093567
1991,2.234200182835738,52896.68615984405,0.012749715712724922,7984.405458089668
1992,3.352175254743696,52896.68615984405,0.016999620950299898,19461.988304093567
1993,3.7389166313630184,52896.68615984405,0.01549965439586167,31189.083820662767
1994,4.24515534348592,52896.68615984405,0.01599964324734108,13723.196881091617
1995,5.144635287297376,52896.68615984405,0.020999531762135166,29941.520467836257
1996,5.567625855648956,52896.68615984405,0.012999710138464626,10230.019493177388
1997,6.482855448282013,52896.68615984405,0.015249659970121966,12974.658869395711
1998,9.1152967513211,52896.68615984405,0.010749760306807287,13473.684210526315
1999,0.7642329594862762,53146.198830409354,0.014499676692902853,10978.557504873294
2000,2.519193828179001,53146.198830409354,0.010999754732546992,20709.551656920077
2001,3.553170773038418,53146.198830409354,0.012999710138464626,11477.582846003897
2002,4.390402104840688,53146.198830409354,0.011749738009766105,9730.994152046784
2003,4.760143860509711,53146.198830409354,0.02524943699971014,18962.962962962964
2004,4.979388971883432,53146.198830409354,0.011749738009766105,12475.633528265107
2005,6.762349216259003,53146.198830409354,0.011749738009766105,7984.405458089668
2006,7.588080804477246,53146.198830409354,0.01774960422751901,18214.424951267054
2007,7.954822627037393,53146.198830409354,0.016499632098820487,11727.0955165692
2008,8.703805926553548,53146.198830409354,0.012249726861245513,7734.892787524366
2009,8.948300474926977,53146.198830409354,0.01774960422751901,19461.988304093567
2010,10.716511048183907,53146.198830409354,0.00799982162367054,10230.019493177388
2011,0.45148993288590605,53395.711500974656,0.010749760306807287,27196.88109161793
2012,0.6814848045664341,53395.711500974656,0.012749715712724922,21208.57699805068
2013,4.610147205065888,53395.711500974656,0.016499632098820487,13224.171539961013
2014,5.239133180226984,53395.711500974656,0.01199973243550581,32187.134502923975
2015,5.4818777676202375,53395.711500974656,0.01549965439586167,12475.633528265107
2016,7.009593703315571,53395.711500974656,0.012749715712724922,14721.247563352827
2017,7.944822850007805,53395.711500974656,0.012749715712724922,11228.070175438595
2018,8.299564940132445,53395.711500974656,0.010499765881067583,12475.633528265107
2019,0.3554920734018596,53645.22417153996,0.041499074672790924,17465.886939571148
2020,0.6329858859729315,53645.22417153996,0.010999754732546992,9231.968810916178
2021,1.0379768556712525,53645.22417153996,0.018499587504738124,23204.678362573097
2022,1.244722245757988,53645.22417153996,0.014749671118642557,14970.760233918129
2023,1.4922167272402953,53645.22417153996,0.011749738009766105,8233.91812865497
2024,1.9072074739682046,53645.22417153996,0.009499788178108766,8233.91812865497
2025,2.209700729113247,53645.22417153996,0.012249726861245513,28693.957115009744
2026,2.6496909184151267,53645.22417153996,0.013499698989944036,6487.3294346978555
2027,4.086908871992687,53645.22417153996,0.0114997435840264,18713.45029239766
2028,4.852641798033401,53645.22417153996,0.010499765881067583,8233.91812865497
2029,5.915118107427145,53645.22417153996,0.03824914713817477,30690.058479532163
2030,7.201339427857924,53645.22417153996,0.012999710138464626,15719.298245614034
